DOMAIN,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
60,362,8,8,0,0,0,1,0,0,1,2,0,-49.552,20,0,38.85,38.85,LEGIT
60,647,16,16,0,0,0,1,1,0,1,2,1,-108.288,20,2,12.95,12.95,LEGIT
60,166,18,18,0,0,0,0,1,0,1,2,0,-33.944,19,0,12.95,12.95,LEGIT
60,166,13,13,0,0,1,1,0,0,1,3,1,31.824,8,2,12.95,12.95,LEGIT
60,430,20,20,0,0,0,1,1,0,2,2,0,-32.992,8,0,38.85,38.85,LEGIT
60,102,23,22,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,420,10,10,0,0,0,1,0,0,2,3,0,7.424,18,0,49.95,49.95,LEGIT
60,104,0,0,0,0,1,1,1,0,1,3,0,-10.176,7,0,12.95,12.95,LEGIT
60,656,22,22,0,0,0,0,0,0,1,3,1,13.216,24,0,12.95,12.95,FRAUD
60,428,7,7,0,0,0,1,1,1,2,4,1,16.512,9,9,12.95,12.95,LEGIT
60,614,8,8,0,0,0,1,1,0,1,3,1,-25.44,20,0,12.95,12.95,LEGIT
60,121,15,15,0,0,0,1,0,0,1,2,1,-5.68,20,0,12.95,12.95,LEGIT
60,672,23,23,0,0,0,1,0,0,1,3,0,18.616,24,0,38.85,38.85,LEGIT
60,677,12,12,0,0,1,0,0,0,2,2,0,0.696,10,1,38.85,38.85,LEGIT
60,398,21,21,0,0,1,1,0,0,1,3,1,9.992,7,0,38.85,38.85,LEGIT
60,166,0,0,0,0,0,1,0,0,1,3,0,20.072,20,0,38.85,38.85,LEGIT
60,106,19,19,0,0,0,0,0,1,2,3,1,32.96,14,5,38.85,38.85,LEGIT
60,614,17,17,0,0,1,0,0,0,3,3,0,-0.336,9,9,12.95,12.95,LEGIT
60,672,19,19,0,0,0,1,1,0,2,3,1,35.744,11,4,38.85,38.85,LEGIT
60,398,9,9,1,0,0,0,1,0,1,3,0,16.376,21,3,12.95,12.95,LEGIT
60,647,18,18,0,0,1,0,0,0,1,2,1,33.984,13,2,10.36,10.36,LEGIT
60,308,7,7,0,0,0,1,0,0,1,3,0,21.552,26,0,12.95,12.95,LEGIT
60,125,16,16,0,0,1,1,1,0,1,2,0,-10.176,7,0,38.85,38.85,LEGIT
60,121,0,0,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,166,21,21,0,0,1,1,1,0,1,0,0,-27.672,7,0,12.95,12.95,LEGIT
60,398,16,16,1,0,1,1,0,0,1,3,1,23.16,12,0,25.9,25.9,LEGIT
60,420,15,15,0,0,0,0,0,0,1,2,0,19.92,8,0,38.85,38.85,LEGIT
60,664,12,12,0,0,1,0,0,0,1,3,0,-0.464,8,3,38.85,38.85,LEGIT
60,685,10,10,0,0,1,1,1,0,2,3,0,1.632,7,0,38.85,38.85,LEGIT
60,685,16,16,0,0,1,0,0,0,2,2,0,-35.776,9,0,12.95,12.95,FRAUD
60,428,8,8,0,0,1,0,0,0,1,0,0,16.336,8,0,38.85,38.85,LEGIT
60,114,16,16,0,1,1,1,1,0,1,2,1,8.584,8,0,12.95,12.95,LEGIT
60,362,21,21,0,0,1,1,0,0,1,3,0,-11.592,19,3,38.85,38.85,LEGIT
60,107,12,12,1,0,0,1,1,0,1,2,0,38.392,24,0,38.85,38.85,LEGIT
60,119,15,15,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,FRAUD
60,675,20,20,0,0,1,1,0,0,1,1,1,50.2,10,4,38.85,38.85,LEGIT
60,647,19,19,0,0,1,0,0,0,1,2,1,33.984,13,2,10.36,10.36,LEGIT
60,672,17,17,0,0,0,1,1,0,1,2,0,17.688,23,0,38.85,38.85,LEGIT
60,355,21,21,1,0,1,0,0,0,1,3,0,2.68,9,0,49.95,49.95,LEGIT
60,670,18,18,0,1,1,0,1,0,1,3,1,35.28,11,0,38.85,38.85,LEGIT
60,649,21,21,0,0,1,1,0,0,1,3,1,14.584,22,0,11.01,11.01,LEGIT
60,600,12,12,0,0,1,1,1,0,1,3,1,31.776,27,0,12.95,12.95,LEGIT
60,106,17,17,0,0,1,0,0,0,2,3,0,0.92,7,4,49.95,49.95,LEGIT
60,685,12,12,0,0,1,0,0,0,1,0,0,32.016,9,0,12.95,12.95,LEGIT
60,128,10,10,0,0,1,1,1,0,1,3,1,-26.848,9,0,49.95,49.95,LEGIT
60,362,13,13,0,0,1,0,0,0,1,2,1,22.704,8,0,12.95,12.95,LEGIT
60,685,10,10,0,0,0,0,0,0,1,3,1,5.48,28,0,33.03,33.03,LEGIT
60,685,13,13,1,0,0,1,1,0,1,0,1,59.904,21,0,12.95,12.95,LEGIT
60,675,19,19,0,0,0,1,1,0,1,3,0,-28.84,20,0,12.95,12.95,LEGIT
60,166,17,17,0,0,0,1,0,0,1,2,0,-43.704,24,0,12.95,12.95,LEGIT
60,107,1,1,0,0,1,1,1,0,1,2,0,11.696,6,0,12.95,12.95,LEGIT
60,647,8,8,0,0,1,0,0,0,1,2,1,33.984,13,2,10.36,10.36,LEGIT
60,166,8,8,0,0,0,1,1,0,1,1,1,-53.28,20,4,12.95,12.95,LEGIT
60,648,0,0,0,0,0,1,1,0,3,3,1,14.88,6,2,12.95,12.95,LEGIT
60,117,0,0,0,0,0,1,1,0,1,0,0,-61.064,9,9,10.36,10.36,LEGIT
60,115,0,0,0,0,0,1,1,0,1,0,0,-61.064,9,9,10.36,10.36,LEGIT
60,104,9,9,0,0,1,1,0,0,1,2,0,-12.784,7,1,12.95,12.95,LEGIT
60,430,9,9,0,0,1,0,0,0,2,3,1,-32.672,12,3,31.08,31.08,LEGIT
60,664,18,18,0,0,1,1,1,0,1,0,0,5.08,10,3,12.95,12.95,LEGIT
60,113,0,0,0,0,0,1,1,0,1,0,0,-61.064,9,9,10.36,10.36,LEGIT
60,104,13,13,0,0,0,1,1,0,2,2,0,7.64,23,0,25.9,25.9,LEGIT
60,110,12,12,1,0,0,0,0,0,1,2,1,5.344,11,1,59.4,59.4,LEGIT
60,102,21,21,0,0,1,0,0,0,1,3,0,16.176,22,2,12.95,12.95,LEGIT
60,601,1,1,1,0,0,1,1,0,1,2,0,15.344,20,0,38.85,38.85,LEGIT
60,602,10,10,0,0,0,1,1,0,1,0,0,-53.352,19,0,49.95,49.95,LEGIT
60,398,14,14,1,0,1,1,0,0,1,2,1,23.16,12,0,38.85,38.85,LEGIT
60,166,9,9,0,0,1,1,0,0,1,3,0,20.072,20,0,10.36,10.36,LEGIT
60,114,12,12,0,0,1,1,0,0,1,3,1,18.536,8,0,38.85,38.85,LEGIT
60,614,11,11,1,0,0,0,0,0,1,3,1,43.464,7,4,12.95,12.95,LEGIT
60,664,13,13,1,0,1,0,1,0,1,3,0,2.272,23,3,12.95,12.95,LEGIT
60,644,16,16,0,0,0,0,0,0,1,0,1,31.544,22,0,12.95,12.95,LEGIT
60,685,14,14,0,0,0,0,0,0,1,3,0,-17.136,24,0,38.85,38.85,LEGIT
60,117,19,19,0,0,1,1,0,0,3,3,0,27.184,9,9,25.9,25.9,LEGIT
60,116,20,20,0,0,1,1,1,0,1,0,0,29.192,8,0,12.95,12.95,LEGIT
60,655,15,15,0,0,1,0,1,0,1,3,0,46.136,10,3,38.85,38.85,LEGIT
60,649,16,16,0,0,0,1,1,0,1,4,0,-36.872,13,1,12.95,12.95,LEGIT
60,166,19,19,0,0,1,1,1,0,1,0,0,-27.672,7,0,12.95,12.95,LEGIT
60,125,20,20,0,0,0,1,0,0,1,3,1,22.248,19,0,49.95,49.95,LEGIT
60,693,13,13,1,0,1,1,0,0,1,3,0,-38.104,16,4,12.95,12.95,LEGIT
60,105,23,23,0,0,0,1,1,0,1,0,0,-61.064,9,9,10.36,10.36,LEGIT
60,104,12,12,1,0,0,1,1,0,1,2,0,38.392,24,0,25.9,25.9,LEGIT
60,127,13,13,0,0,0,0,0,0,1,2,0,19.432,8,5,31.08,31.08,LEGIT
60,693,12,12,0,0,1,1,1,0,1,3,1,3.112,7,0,12.95,12.95,LEGIT
60,601,12,12,0,0,1,1,1,0,1,3,1,31.776,27,0,12.95,12.95,LEGIT
60,103,15,15,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,102,9,9,0,0,1,1,0,0,2,3,1,4.272,8,0,38.85,38.85,LEGIT
60,648,21,21,0,0,1,0,0,0,1,3,1,48.712,9,3,12.95,12.95,LEGIT
60,664,16,16,1,0,1,0,1,0,1,2,0,2.272,23,3,12.95,12.95,LEGIT
60,649,19,19,0,0,0,1,0,0,1,2,0,44.352,8,0,31.08,31.08,FRAUD
60,122,13,13,0,0,1,0,1,0,1,3,1,0.448,23,0,12.95,12.95,LEGIT
60,672,11,11,0,0,0,0,0,0,1,2,0,5.584,11,4,10.36,10.36,LEGIT
60,166,1,1,0,0,0,0,0,0,1,3,1,-2.352,22,1,12.95,12.95,LEGIT
60,166,17,17,0,0,0,0,0,0,1,3,0,-27.328,20,0,38.85,38.85,FRAUD
60,693,14,14,0,0,1,0,0,0,1,2,1,-30.128,10,0,49.95,49.95,LEGIT
60,110,20,20,0,0,1,1,1,0,1,0,0,29.192,8,0,25.9,25.9,LEGIT
60,110,0,0,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,675,23,23,0,0,0,1,0,0,1,3,0,2.76,8,0,12.95,12.95,LEGIT
60,398,20,20,1,0,1,1,0,0,1,3,1,23.16,12,0,38.85,38.85,LEGIT
60,356,20,20,0,0,1,0,0,0,1,2,0,-4.136,8,0,38.85,38.85,LEGIT
60,123,9,9,0,0,1,0,0,0,1,3,0,-10.512,9,0,12.95,12.95,LEGIT
60,369,22,22,0,1,1,1,0,0,1,3,0,2.416,8,0,12.95,12.95,LEGIT
60,630,9,9,0,0,0,1,1,0,1,2,0,-8.552,20,0,38.85,38.85,LEGIT
60,685,10,10,0,0,1,1,1,0,1,3,0,3.776,10,0,12.95,12.95,LEGIT
60,672,15,15,0,0,1,1,1,0,1,2,0,10.624,21,0,38.85,38.85,LEGIT
60,672,17,17,0,0,0,1,1,0,1,3,0,-37.128,20,2,38.85,38.85,LEGIT
60,166,7,7,0,0,0,1,1,0,1,3,0,2.872,21,0,38.85,38.85,LEGIT
60,647,8,8,0,0,1,0,0,0,1,2,1,33.984,13,2,31.08,31.08,LEGIT
60,602,21,21,0,0,0,0,0,0,1,3,1,19.912,27,2,12.95,12.95,LEGIT
60,685,9,9,1,0,1,1,1,0,1,3,0,31.392,12,0,38.85,38.85,LEGIT
60,109,22,22,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,600,13,13,0,0,0,1,0,0,1,3,1,25.976,22,4,12.95,12.95,LEGIT
60,308,13,13,0,0,1,0,0,0,1,3,1,-57.376,7,1,12.95,12.95,LEGIT
60,116,15,15,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,602,14,14,0,0,0,1,1,0,1,3,0,34.96,18,0,14.95,14.95,LEGIT
60,601,18,18,0,0,0,0,0,0,1,3,0,-38.368,25,0,12.95,12.95,LEGIT
60,116,0,0,0,1,1,1,1,0,1,0,1,8.584,8,0,12.95,12.95,LEGIT
60,104,15,15,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,121,16,16,0,0,0,0,0,0,1,3,0,39.712,25,0,12.95,12.95,LEGIT
60,693,15,15,0,0,1,1,0,0,2,3,0,14.504,9,9,12.95,12.95,LEGIT
60,649,21,21,0,0,1,1,0,0,1,3,1,14.584,22,0,11.01,11.01,LEGIT
60,111,2,2,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,114,1,1,0,0,0,1,0,0,1,2,1,-41.424,24,0,38.85,38.85,LEGIT
60,672,16,16,0,0,0,1,1,0,1,0,0,-59.008,7,0,12.95,12.95,LEGIT
60,107,17,17,0,0,0,0,1,0,1,3,0,-11.992,6,0,38.85,38.85,LEGIT
60,672,18,18,0,0,0,1,1,0,1,2,0,10.624,21,0,38.85,38.85,LEGIT
60,625,18,18,0,0,0,0,1,0,1,3,0,61.96,23,0,12.95,12.95,LEGIT
60,104,15,15,0,0,0,1,1,0,1,2,0,8.264,20,0,49.95,49.95,LEGIT
60,602,12,12,0,0,0,0,0,0,1,3,0,7.648,21,0,31.08,31.08,LEGIT
60,111,14,14,0,0,1,0,0,0,1,3,1,6.424,9,9,38.85,38.85,LEGIT
60,426,15,15,1,0,0,0,0,0,1,3,1,45.368,11,0,12.95,12.95,LEGIT
60,655,4,4,0,0,0,1,1,0,1,3,1,-6.976,23,1,38.85,38.85,LEGIT
60,105,15,15,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,123,14,14,0,0,0,0,0,0,1,3,0,36.312,26,2,38.85,38.85,LEGIT
60,644,16,16,0,0,0,0,0,0,1,0,1,31.544,22,0,11.01,11.01,LEGIT
60,105,13,13,0,0,1,0,1,0,1,3,1,0.448,23,0,12.95,12.95,LEGIT
60,644,12,12,0,0,1,1,0,0,1,3,0,20.864,25,0,38.85,38.85,LEGIT
60,112,9,9,0,0,1,0,0,0,1,3,0,-10.512,9,0,25.9,25.9,LEGIT
60,600,16,16,0,0,1,0,0,0,1,2,1,36.888,9,9,38.85,38.85,LEGIT
60,119,17,17,0,0,0,1,1,0,1,3,1,-1.512,20,0,49.95,49.95,LEGIT
60,647,16,16,0,0,0,1,1,0,1,2,1,-108.288,20,2,49.95,49.95,LEGIT
60,101,3,3,0,0,1,1,1,0,1,2,0,-10.176,7,0,38.85,38.85,LEGIT
60,398,16,16,1,0,1,1,0,0,1,3,1,23.16,12,0,12.95,12.95,LEGIT
60,672,15,15,0,0,0,0,0,0,1,1,1,14.088,27,0,25.9,25.9,LEGIT
60,103,23,23,0,0,0,1,1,0,1,0,0,-61.064,9,9,10.36,10.36,LEGIT
60,601,12,12,0,0,1,0,0,0,1,2,1,36.888,9,9,38.85,38.85,LEGIT
60,685,7,7,0,0,1,0,0,0,1,2,0,1.704,8,0,12.95,12.95,LEGIT
60,648,15,15,0,0,0,1,1,0,1,3,1,43.712,26,0,12.95,12.95,LEGIT
60,166,11,11,0,0,1,1,1,0,1,2,0,-6.904,9,9,12.95,12.95,LEGIT
60,121,10,10,0,0,0,1,0,0,2,3,0,-34.408,9,0,38.85,38.85,LEGIT
60,693,13,13,1,0,1,1,0,0,1,3,0,-38.104,16,4,12.95,12.95,LEGIT
60,420,8,8,0,0,1,1,1,0,2,2,1,38.896,9,9,12.95,12.95,LEGIT
60,655,6,6,0,0,0,0,1,0,1,3,1,-67.48,24,0,12.95,12.95,LEGIT
60,166,9,9,0,0,0,0,0,0,1,3,1,30.888,23,0,10.36,10.36,LEGIT
60,432,17,17,0,0,0,0,0,0,1,3,0,47.984,10,0,31.08,31.08,LEGIT
60,672,17,17,0,0,0,1,1,0,1,3,1,-2.24,25,0,12.95,12.95,LEGIT
60,428,7,7,0,0,0,1,1,1,2,4,1,16.512,9,9,12.95,12.95,LEGIT
60,426,14,14,1,0,0,0,0,0,1,3,0,16.392,7,0,38.85,38.85,LEGIT
60,648,9,9,1,0,0,1,0,0,1,3,1,-7.176,23,4,35.88,35.88,LEGIT
60,649,15,15,0,0,0,1,0,0,1,3,1,14.584,22,0,49.95,49.95,LEGIT
60,630,16,16,0,0,0,1,1,0,1,3,0,1.536,20,0,12.95,12.95,LEGIT
60,630,15,15,0,0,0,1,1,0,1,3,1,13.088,8,0,12.95,12.95,LEGIT
60,120,22,22,0,0,0,1,1,0,1,2,0,49.84,23,4,38.85,38.85,LEGIT
60,693,11,11,0,0,0,1,1,0,1,3,1,18.728,22,0,38.85,38.85,LEGIT
60,112,16,16,0,0,1,0,0,0,1,3,0,-40.2,6,0,38.85,38.85,LEGIT
60,602,22,22,0,0,0,1,1,0,1,3,1,23.448,9,2,38.85,38.85,LEGIT
60,166,13,13,0,0,1,1,0,0,1,3,1,31.824,8,2,12.95,12.95,LEGIT
60,693,22,22,0,0,1,1,0,0,2,3,0,14.504,9,9,25.9,25.9,LEGIT
60,600,18,18,0,0,0,0,0,0,1,3,1,20.584,19,2,49.95,49.95,LEGIT
60,664,19,19,0,0,1,1,1,0,1,2,0,5.08,10,3,12.95,12.95,LEGIT
60,106,20,20,0,0,1,1,1,0,1,3,1,22.776,24,0,38.85,38.85,LEGIT
60,116,16,16,0,0,1,0,0,0,1,3,1,23.744,12,4,31.08,31.08,LEGIT
60,108,12,12,1,0,0,1,1,0,2,3,0,-66.328,8,0,25.9,25.9,LEGIT
60,102,12,12,0,0,1,0,1,0,1,3,0,2.376,7,4,38.85,38.85,LEGIT
60,602,17,17,0,0,0,0,0,0,1,3,1,50.928,24,0,38.85,38.85,LEGIT
60,113,21,21,0,0,1,1,1,0,3,0,0,32.536,19,0,49.95,49.95,LEGIT
60,107,9,9,1,0,1,0,0,0,1,2,1,65.128,13,0,10.36,10.36,LEGIT
60,102,0,0,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,647,14,14,0,0,1,0,0,0,1,2,1,33.984,13,2,31.08,31.08,LEGIT
60,693,11,11,0,0,1,1,1,0,1,3,1,3.112,7,0,12.95,12.95,LEGIT
60,672,15,15,0,0,0,0,0,0,1,1,1,14.088,27,0,39.96,39.96,LEGIT
60,104,9,9,0,0,1,0,0,0,1,3,0,-10.512,9,0,38.85,38.85,LEGIT
60,101,0,0,1,0,0,0,0,0,1,3,0,-20.144,20,0,38.85,38.85,LEGIT
60,369,0,0,0,1,0,1,0,0,1,3,0,12.792,21,0,38.85,38.85,LEGIT
60,115,23,23,0,0,0,0,0,0,1,2,1,-24.824,9,0,12.95,12.95,LEGIT
60,119,20,20,0,0,1,1,1,0,1,3,0,-65.52,8,0,12.95,12.95,LEGIT
60,166,7,7,0,0,0,1,0,0,2,2,1,5.744,23,4,38.85,38.85,LEGIT
60,452,11,11,0,0,0,1,1,0,2,3,1,5.936,23,0,38.85,38.85,LEGIT
60,647,12,12,0,0,1,0,0,0,1,2,1,33.984,13,2,10.36,10.36,LEGIT
60,693,23,23,0,0,1,1,1,0,1,3,1,3.112,7,0,12.95,12.95,LEGIT
60,649,21,21,0,0,1,1,0,0,1,3,1,14.584,22,0,12.95,12.95,LEGIT
60,602,5,5,0,0,1,1,1,0,1,3,1,31.776,27,0,12.95,12.95,LEGIT
60,655,12,12,1,0,0,1,1,0,1,3,1,-24.056,8,0,38.85,38.85,LEGIT
60,664,12,12,0,0,1,1,0,0,1,3,0,-35.328,24,0,12.95,12.95,LEGIT
60,121,18,18,0,0,0,1,1,0,1,0,1,-25.424,18,0,38.85,38.85,LEGIT
60,667,17,17,0,0,1,1,1,0,1,0,1,-25.312,11,0,38.85,38.85,LEGIT
60,685,3,3,0,0,0,1,1,0,2,1,1,-36.328,6,0,38.85,38.85,LEGIT
60,644,16,16,0,0,0,0,0,0,1,0,1,31.544,22,0,11.01,11.01,LEGIT
60,369,11,11,1,0,1,0,0,0,1,3,0,37.064,10,0,12.95,12.95,LEGIT
60,115,2,2,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,655,19,19,0,0,0,1,1,0,3,3,0,-10.304,21,1,38.85,38.85,LEGIT
60,127,7,7,0,0,0,1,0,0,1,0,0,-48.896,23,3,49.95,49.95,LEGIT
60,369,15,15,0,1,1,1,0,0,1,3,0,12.792,21,0,10.36,10.36,LEGIT
60,601,21,21,0,0,0,0,0,0,1,3,1,19.912,27,2,12.95,12.95,LEGIT
60,369,15,15,0,1,1,1,0,0,1,3,0,12.792,21,0,10.36,10.36,LEGIT
60,362,17,17,0,0,0,1,0,0,1,3,0,23.904,20,4,31.08,31.08,LEGIT
60,600,15,15,1,0,1,0,0,0,1,3,1,23.688,8,0,49.95,49.95,LEGIT
60,648,21,21,0,0,1,0,0,0,1,3,1,48.712,9,3,12.95,12.95,LEGIT
60,124,12,12,0,0,0,0,1,0,1,2,1,0.448,23,0,12.95,12.95,LEGIT
60,356,17,17,0,0,0,0,0,0,1,3,1,36.776,18,0,12.95,12.95,LEGIT
60,430,19,19,0,0,0,1,1,0,1,3,1,-12.12,22,0,49.95,49.95,LEGIT
60,109,23,23,0,0,1,0,1,0,1,3,0,2.376,7,4,38.85,38.85,LEGIT
60,601,11,11,1,0,1,0,0,0,1,3,1,23.688,8,0,12.95,12.95,LEGIT
60,123,16,16,0,0,1,1,1,0,1,0,0,-61.064,9,9,10.36,10.36,LEGIT
60,664,16,16,0,0,0,1,0,0,1,3,0,-35.328,24,0,38.85,38.85,LEGIT
60,693,16,16,0,0,1,0,0,1,1,3,0,-0.536,9,9,38.85,38.85,LEGIT
60,116,18,18,0,0,1,0,1,0,1,2,1,0.448,23,0,12.95,12.95,LEGIT
60,114,2,2,0,0,1,1,1,0,1,2,0,-10.176,7,0,12.95,12.95,LEGIT
60,111,10,10,0,0,0,0,0,0,2,4,0,-15.568,12,5,38.85,38.85,LEGIT
60,648,10,10,0,0,0,0,1,0,1,3,1,44.32,9,0,10.36,10.36,LEGIT
60,104,12,12,1,0,1,0,0,0,1,3,1,19.6,9,0,38.85,38.85,LEGIT
60,369,17,17,0,1,0,1,0,0,1,3,0,12.792,21,0,10.36,10.36,LEGIT
60,110,18,18,0,0,1,1,0,0,3,3,0,27.184,9,9,12.95,12.95,LEGIT
60,420,9,9,0,0,1,1,0,0,2,0,0,15.36,10,0,38.85,38.85,LEGIT
60,108,22,22,0,0,1,0,0,0,1,2,1,6.424,9,9,25.9,25.9,LEGIT
60,390,12,12,1,0,0,1,0,0,1,4,0,26.224,8,0,38.85,38.85,LEGIT
60,664,19,19,1,0,0,1,1,0,1,3,0,31.576,11,0,38.85,38.85,LEGIT
60,114,16,16,0,0,1,0,0,0,1,0,0,58.96,6,2,12.95,12.95,LEGIT
60,166,8,8,0,0,0,0,0,0,1,4,1,20.688,8,0,38.85,38.85,LEGIT
60,614,16,16,0,0,1,1,0,0,1,0,0,12.704,10,0,12.95,12.95,LEGIT
60,630,19,19,0,0,1,1,1,0,2,3,0,11.408,9,9,12.95,12.95,LEGIT
60,121,12,12,1,0,0,0,0,0,1,2,1,65.128,13,0,12.95,12.95,LEGIT
60,107,14,14,0,0,0,1,0,0,1,3,0,16.408,23,0,59.4,59.4,LEGIT
60,601,12,12,0,0,1,0,1,0,1,3,0,4.512,27,0,38.85,38.85,LEGIT
60,600,10,10,0,0,0,0,0,0,1,2,1,-4.184,23,0,38.85,38.85,LEGIT
60,655,18,18,1,0,0,1,0,0,1,3,1,38.48,23,2,38.85,38.85,LEGIT
60,398,19,19,1,0,1,1,0,0,1,2,1,23.16,12,0,38.85,38.85,LEGIT
60,308,6,6,0,0,0,1,1,0,1,3,0,46.648,25,1,38.85,38.85,LEGIT
60,644,15,15,0,0,1,1,0,0,1,3,0,20.864,25,0,12.95,12.95,LEGIT
60,685,18,18,0,0,1,0,0,0,1,2,0,1.704,8,0,25.9,25.9,LEGIT
61,308,11,11,0,0,1,1,0,0,1,3,1,15.344,32,0,38.85,38.85,LEGIT
61,308,7,7,0,0,0,1,0,0,1,3,1,15.344,32,0,38.85,38.85,LEGIT
62,685,8,8,0,0,0,1,1,0,1,3,0,-5.88,22,0,49.95,49.95,LEGIT
62,669,16,16,0,0,0,1,1,0,1,2,0,29.248,13,0,39.96,39.96,LEGIT
62,685,19,19,0,0,1,0,0,0,1,3,0,-11.28,6,0,12.95,12.95,LEGIT
62,685,19,19,0,0,0,0,0,0,1,3,0,-63.352,9,0,49.95,49.95,LEGIT
62,685,14,14,0,0,0,0,0,0,1,1,1,-24.496,9,0,38.85,38.85,LEGIT
62,685,11,11,0,0,1,0,1,1,2,2,1,-46.624,9,9,12.95,12.95,LEGIT
62,685,19,19,0,0,1,1,0,0,3,3,1,-3.304,6,0,38.85,38.85,LEGIT
62,685,19,19,0,0,1,0,0,1,1,4,0,-6.272,8,2,38.85,38.85,LEGIT
62,685,19,19,0,0,1,0,1,0,2,3,0,-42.736,8,8,11.01,11.01,LEGIT
62,685,18,17,0,0,0,1,1,0,1,3,0,24.248,21,0,12.95,12.95,LEGIT
62,685,1,1,0,0,1,0,0,1,1,4,1,28.424,9,9,25.9,25.9,LEGIT
62,685,17,17,0,0,0,0,0,0,1,3,1,-0.656,23,0,12.95,12.95,LEGIT
62,685,11,11,0,0,1,0,0,1,1,4,1,28.424,9,9,12.95,12.95,LEGIT
62,685,7,7,0,0,0,1,0,0,1,3,1,-7.392,21,0,31.08,31.08,LEGIT
62,685,12,12,0,0,1,0,0,0,3,3,1,-44.136,8,0,38.85,38.85,LEGIT
62,685,10,10,0,0,1,1,1,0,2,3,0,-77.832,9,9,12.95,12.95,LEGIT
62,685,15,15,0,0,1,0,0,0,2,3,1,-12.672,13,0,25.9,25.9,LEGIT
62,685,13,13,0,0,1,1,1,1,1,2,1,4.392,9,9,49.95,49.95,LEGIT
62,685,10,10,0,0,0,0,0,0,1,3,0,9.328,24,0,39.96,39.96,LEGIT
62,685,13,13,0,0,1,1,1,0,2,3,1,-76.832,24,2,12.95,12.95,LEGIT
62,685,11,11,0,0,1,0,0,0,1,3,0,-3.416,8,0,11.01,11.01,LEGIT
62,685,13,13,0,0,1,0,1,0,3,2,1,8.4,8,2,12.95,12.95,LEGIT
62,685,12,12,0,0,0,1,1,0,2,3,1,31.896,28,3,38.85,38.85,LEGIT
62,685,8,8,0,0,1,1,0,0,1,2,0,39.384,10,2,12.95,12.95,LEGIT
62,685,11,11,0,0,1,1,0,0,1,0,0,0.568,7,4,25.9,25.9,LEGIT
62,685,21,21,0,0,0,1,1,0,1,0,1,-25.248,24,0,49.95,49.95,LEGIT
62,685,10,10,0,0,1,0,0,0,1,3,1,-8.76,11,0,38.85,38.85,LEGIT
62,685,21,21,0,0,1,0,0,0,1,3,1,3.848,8,0,38.85,38.85,LEGIT
62,685,6,6,0,0,1,0,1,0,5,3,1,-3.72,9,9,12.95,12.95,LEGIT
62,685,8,8,0,0,1,0,1,0,2,3,0,-1.048,8,2,11.65,11.65,FRAUD
62,685,11,11,0,0,1,0,0,0,3,2,0,-50.92,7,0,38.85,38.85,LEGIT
62,685,15,15,0,0,1,0,0,0,2,3,0,-3.536,8,0,10.36,10.36,LEGIT
62,685,21,21,0,0,1,0,0,0,1,0,0,-61.704,9,9,38.85,38.85,LEGIT
62,685,6,6,0,0,0,1,1,0,1,3,1,11.688,7,0,49.95,49.95,LEGIT
62,685,15,15,1,0,1,0,0,0,1,2,1,11.072,13,0,12.95,12.95,LEGIT
62,685,17,17,0,1,1,0,0,0,1,3,0,-11.688,9,4,34.95,34.95,LEGIT
62,644,16,16,0,0,1,1,0,0,1,0,0,-69.632,6,0,12.95,12.95,LEGIT
62,685,8,8,0,0,1,0,0,0,2,3,0,13.592,8,0,38.85,38.85,LEGIT
62,655,7,7,0,0,1,0,0,0,1,2,1,25.896,6,2,38.85,38.85,LEGIT
62,685,16,16,0,0,1,1,1,0,1,4,0,19.912,10,0,12.95,12.95,LEGIT
62,685,7,7,0,0,0,0,0,0,1,3,0,-20.968,23,0,38.85,38.85,LEGIT
62,685,10,10,0,0,0,1,0,0,1,3,1,26.968,22,0,38.85,38.85,LEGIT
62,685,18,18,0,0,0,0,0,0,1,3,1,18.096,23,1,12.95,12.95,LEGIT
62,685,21,21,0,0,1,1,0,0,1,3,0,0.568,7,4,25.9,25.9,LEGIT
62,685,5,5,0,0,0,1,0,0,1,3,0,12.528,26,3,38.85,38.85,LEGIT
